kankersoort	periode	geslacht	leeftijdsgroep	cr
kanker_van_de_spijsverteringsorganen	2010	Man	group:45-49	55,46
kanker_van_de_spijsverteringsorganen	2010	Man	group:50-54	107,38
kanker_van_de_spijsverteringsorganen	2010	Man	group:55-59	199,77
kanker_van_de_spijsverteringsorganen	2010	Man	group:60-64	314,03
kanker_van_de_spijsverteringsorganen	2010	Man	group:65-69	511,52
kanker_van_de_spijsverteringsorganen	2010	Man	group:70-74	633,56
kanker_van_de_spijsverteringsorganen	2010	Man	group:75-79	898,35
kanker_van_de_spijsverteringsorganen	2010	Man	group:80-84	989,58
kanker_van_de_spijsverteringsorganen	2010	Man	group:85+	933,66
kanker_van_de_spijsverteringsorganen	2011	Man	group:0-4	1,27
kanker_van_de_spijsverteringsorganen	2011	Man	group:10-14	0,19
kanker_van_de_spijsverteringsorganen	2011	Man	group:15-19	1,75
kanker_van_de_spijsverteringsorganen	2011	Man	group:20-24	1,9
kanker_van_de_spijsverteringsorganen	2011	Man	group:25-29	3,16
kanker_van_de_spijsverteringsorganen	2011	Man	group:30-34	7,93
kanker_van_de_spijsverteringsorganen	2011	Man	group:35-39	15,16
kanker_van_de_spijsverteringsorganen	2011	Man	group:40-44	25,65
kanker_van_de_spijsverteringsorganen	2011	Man	group:45-49	54,03
kanker_van_de_spijsverteringsorganen	2011	Man	group:50-54	113,39
kanker_van_de_spijsverteringsorganen	2011	Man	group:55-59	212,42
kanker_van_de_spijsverteringsorganen	2011	Man	group:60-64	314,56
kanker_van_de_spijsverteringsorganen	2011	Man	group:65-69	488,76
kanker_van_de_spijsverteringsorganen	2011	Man	group:70-74	674,77
kanker_van_de_spijsverteringsorganen	2011	Man	group:75-79	870,57
kanker_van_de_spijsverteringsorganen	2011	Man	group:80-84	914,83
kanker_van_de_spijsverteringsorganen	2011	Man	group:85+	885,22
kanker_van_de_spijsverteringsorganen	2012	Man	group:0-4	0,43
kanker_van_de_spijsverteringsorganen	2012	Man	group:10-14	0,58
kanker_van_de_spijsverteringsorganen	2012	Man	group:15-19	0,39
kanker_van_de_spijsverteringsorganen	2012	Man	group:20-24	2,82
kanker_van_de_spijsverteringsorganen	2012	Man	group:25-29	3,9
kanker_van_de_spijsverteringsorganen	2012	Man	group:30-34	7,92
kanker_van_de_spijsverteringsorganen	2012	Man	group:35-39	13,73
kanker_van_de_spijsverteringsorganen	2012	Man	group:40-44	27,7
kanker_van_de_spijsverteringsorganen	2012	Man	group:45-49	58,9
kanker_van_de_spijsverteringsorganen	2012	Man	group:50-54	105,64
kanker_van_de_spijsverteringsorganen	2012	Man	group:55-59	195,15
kanker_van_de_spijsverteringsorganen	2012	Man	group:60-64	312,08
kanker_van_de_spijsverteringsorganen	2012	Man	group:65-69	507,35
kanker_van_de_spijsverteringsorganen	2012	Man	group:70-74	683,78
kanker_van_de_spijsverteringsorganen	2012	Man	group:75-79	830,43
kanker_van_de_spijsverteringsorganen	2012	Man	group:80-84	956,09
kanker_van_de_spijsverteringsorganen	2012	Man	group:85+	854,81
kanker_van_de_spijsverteringsorganen	2013	Man	group:0-4	0,65
kanker_van_de_spijsverteringsorganen	2013	Man	group:10-14	1,15
kanker_van_de_spijsverteringsorganen	2013	Man	group:15-19	1,38
kanker_van_de_spijsverteringsorganen	2013	Man	group:20-24	2,24
kanker_van_de_spijsverteringsorganen	2013	Man	group:25-29	4,82
kanker_van_de_spijsverteringsorganen	2013	Man	group:30-34	7,13
kanker_van_de_spijsverteringsorganen	2013	Man	group:35-39	14,92
kanker_van_de_spijsverteringsorganen	2013	Man	group:40-44	27,45
kanker_van_de_spijsverteringsorganen	2013	Man	group:45-49	57,53
kanker_van_de_spijsverteringsorganen	2013	Man	group:50-54	102,96
kanker_van_de_spijsverteringsorganen	2013	Man	group:55-59	204,77
kanker_van_de_spijsverteringsorganen	2013	Man	group:60-64	319,86
kanker_van_de_spijsverteringsorganen	2013	Man	group:65-69	495,35
kanker_van_de_spijsverteringsorganen	2013	Man	group:70-74	654,57
kanker_van_de_spijsverteringsorganen	2013	Man	group:75-79	838
kanker_van_de_spijsverteringsorganen	2013	Man	group:80-84	893,7
kanker_van_de_spijsverteringsorganen	2013	Man	group:85+	763,6
kanker_van_de_spijsverteringsorganen	2014	Man	group:0-4	0,22
kanker_van_de_spijsverteringsorganen	2014	Man	group:5-9	1,26
kanker_van_de_spijsverteringsorganen	2014	Man	group:10-14	0,58
kanker_van_de_spijsverteringsorganen	2014	Man	group:15-19	1,57
kanker_van_de_spijsverteringsorganen	2014	Man	group:20-24	2,41
kanker_van_de_spijsverteringsorganen	2014	Man	group:25-29	4,56
kanker_van_de_spijsverteringsorganen	2014	Man	group:30-34	7,11
kanker_van_de_spijsverteringsorganen	2014	Man	group:35-39	12,54
kanker_van_de_spijsverteringsorganen	2014	Man	group:40-44	28,26
kanker_van_de_spijsverteringsorganen	2014	Man	group:45-49	54,35
kanker_van_de_spijsverteringsorganen	2014	Man	group:50-54	111,1
kanker_van_de_spijsverteringsorganen	2014	Man	group:55-59	189,75
kanker_van_de_spijsverteringsorganen	2014	Man	group:60-64	343,68
kanker_van_de_spijsverteringsorganen	2014	Man	group:65-69	572,64
kanker_van_de_spijsverteringsorganen	2014	Man	group:70-74	673,65
kanker_van_de_spijsverteringsorganen	2014	Man	group:75-79	1049,27
kanker_van_de_spijsverteringsorganen	2014	Man	group:80-84	887,86
kanker_van_de_spijsverteringsorganen	2014	Man	group:85+	767,32
kanker_van_de_spijsverteringsorganen	2015	Man	group:0-4	0,44
kanker_van_de_spijsverteringsorganen	2015	Man	group:5-9	0,21
kanker_van_de_spijsverteringsorganen	2015	Man	group:10-14	0,39
kanker_van_de_spijsverteringsorganen	2015	Man	group:15-19	1,35
kanker_van_de_spijsverteringsorganen	2015	Man	group:20-24	1,29
kanker_van_de_spijsverteringsorganen	2015	Man	group:25-29	3,18
kanker_van_de_spijsverteringsorganen	2015	Man	group:30-34	5,88
kanker_van_de_spijsverteringsorganen	2015	Man	group:35-39	11,15
kanker_van_de_spijsverteringsorganen	2015	Man	group:40-44	32,85
kanker_van_de_spijsverteringsorganen	2015	Man	group:45-49	53,96
kanker_van_de_spijsverteringsorganen	2015	Man	group:50-54	105,47
kanker_van_de_spijsverteringsorganen	2015	Man	group:55-59	185,47
kanker_van_de_spijsverteringsorganen	2015	Man	group:60-64	443,71
kanker_van_de_spijsverteringsorganen	2015	Man	group:65-69	688,36
kanker_van_de_spijsverteringsorganen	2015	Man	group:70-74	690,65
kanker_van_de_spijsverteringsorganen	2015	Man	group:75-79	845,06
kanker_van_de_spijsverteringsorganen	2015	Man	group:80-84	882,13
kanker_van_de_spijsverteringsorganen	2015	Man	group:85+	765,09
kanker_van_de_spijsverteringsorganen	2016	Man	group:0-4	0,67
kanker_van_de_spijsverteringsorganen	2016	Man	group:10-14	0,79
kanker_van_de_spijsverteringsorganen	2016	Man	group:15-19	1,14
kanker_van_de_spijsverteringsorganen	2016	Man	group:20-24	1,48
kanker_van_de_spijsverteringsorganen	2016	Man	group:25-29	3,48
kanker_van_de_spijsverteringsorganen	2016	Man	group:30-34	5,04
kanker_van_de_spijsverteringsorganen	2016	Man	group:35-39	13,03
kanker_van_de_spijsverteringsorganen	2016	Man	group:40-44	23,63
kanker_van_de_spijsverteringsorganen	2016	Man	group:45-49	58,47
kanker_van_de_spijsverteringsorganen	2016	Man	group:50-54	104,75
kanker_van_de_spijsverteringsorganen	2016	Man	group:55-59	221,02
kanker_van_de_spijsverteringsorganen	2016	Man	group:60-64	418,53
kanker_van_de_spijsverteringsorganen	2016	Man	group:65-69	516,92
kanker_van_de_spijsverteringsorganen	2016	Man	group:70-74	792,75
kanker_van_de_spijsverteringsorganen	2016	Man	group:75-79	767,86
kanker_van_de_spijsverteringsorganen	2016	Man	group:80-84	941,11
kanker_van_de_spijsverteringsorganen	2016	Man	group:85+	747,47
kanker_van_de_spijsverteringsorganen	2017	Man	group:0-4	0,22
kanker_van_de_spijsverteringsorganen	2017	Man	group:5-9	0,21
kanker_van_de_spijsverteringsorganen	2017	Man	group:10-14	0,4
kanker_van_de_spijsverteringsorganen	2017	Man	group:15-19	1,5
kanker_van_de_spijsverteringsorganen	2017	Man	group:20-24	3,32
kanker_van_de_spijsverteringsorganen	2017	Man	group:25-29	4,32
kanker_van_de_spijsverteringsorganen	2017	Man	group:30-34	6,86
kanker_van_de_spijsverteringsorganen	2017	Man	group:35-39	12,14
kanker_van_de_spijsverteringsorganen	2017	Man	group:40-44	30,06
kanker_van_de_spijsverteringsorganen	2017	Man	group:45-49	51,51
kanker_van_de_spijsverteringsorganen	2017	Man	group:50-54	99,29
kanker_van_de_spijsverteringsorganen	2017	Man	group:55-59	234,07
kanker_van_de_spijsverteringsorganen	2017	Man	group:60-64	316,1
kanker_van_de_spijsverteringsorganen	2017	Man	group:65-69	492,58
kanker_van_de_spijsverteringsorganen	2017	Man	group:70-74	726
kanker_van_de_spijsverteringsorganen	2017	Man	group:75-79	784,87
kanker_van_de_spijsverteringsorganen	2017	Man	group:80-84	839,6
kanker_van_de_spijsverteringsorganen	2017	Man	group:85+	723,64
kanker_van_de_spijsverteringsorganen	2018	Man	group:0-4	0,45
kanker_van_de_spijsverteringsorganen	2018	Man	group:5-9	0,42
kanker_van_de_spijsverteringsorganen	2018	Man	group:10-14	0,41
kanker_van_de_spijsverteringsorganen	2018	Man	group:15-19	1,3
kanker_van_de_spijsverteringsorganen	2018	Man	group:20-24	2,2
kanker_van_de_spijsverteringsorganen	2018	Man	group:25-29	3,72
kanker_van_de_spijsverteringsorganen	2018	Man	group:30-34	7,26
kanker_van_de_spijsverteringsorganen	2018	Man	group:35-39	13,4
kanker_van_de_spijsverteringsorganen	2018	Man	group:40-44	33,1
kanker_van_de_spijsverteringsorganen	2018	Man	group:45-49	62,84
kanker_van_de_spijsverteringsorganen	2018	Man	group:50-54	103,87
kanker_van_de_spijsverteringsorganen	2018	Man	group:55-59	253,86
kanker_van_de_spijsverteringsorganen	2018	Man	group:60-64	302,9
kanker_van_de_spijsverteringsorganen	2018	Man	group:65-69	397,21
kanker_van_de_spijsverteringsorganen	2018	Man	group:70-74	633,4
kanker_van_de_spijsverteringsorganen	2018	Man	group:75-79	812,78
kanker_van_de_spijsverteringsorganen	2018	Man	group:80-84	881,97
kanker_van_de_spijsverteringsorganen	2018	Man	group:85+	786,49
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:0-4	0,71
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:5-9	0,22
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:10-14	2,15
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:15-19	1,75
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:20-24	2,05
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:25-29	3,77
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:30-34	8,34
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:35-39	12,56
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:40-44	25,89
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:45-49	42,48
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:50-54	85,81
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:55-59	141,91
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:60-64	194,38
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:65-69	294,66
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:70-74	373,83
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:75-79	492,59
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:80-84	543,02
kanker_van_de_spijsverteringsorganen	2019	Vrouw	group:85+	445,79
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:0-4	0,22
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:5-9	0,23
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:10-14	1,36
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:15-19	1,98
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:20-24	1,45
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:25-29	2,07
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:30-34	5,94
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:35-39	9,81
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:40-44	18,42
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:45-49	36,07
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:50-54	65,62
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:55-59	101,12
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:60-64	169,34
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:65-69	246,73
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:70-74	357,13
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:75-79	480,31
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:80-84	559,26
kanker_van_de_spijsverteringsorganen	1989	Vrouw	group:85+	520,23
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:0-4	0,22
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:5-9	0,23
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:10-14	0,45
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:15-19	2,46
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:20-24	3,07
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:25-29	3,79
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:30-34	3,34
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:35-39	8,34
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:40-44	22,5
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:45-49	35,57
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:50-54	67,17
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:55-59	108,81
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:60-64	166,25
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:65-69	248,19
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:70-74	348,14
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:75-79	448,23
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:80-84	561,89
kanker_van_de_spijsverteringsorganen	1990	Vrouw	group:85+	561,42
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:0-4	0,21
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:5-9	0,46
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:10-14	0,23
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:15-19	2,2
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:20-24	2,42
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:25-29	2,36
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:30-34	4,76
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:35-39	9,11
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:40-44	19,21
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:45-49	40,55
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:50-54	61,67
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:55-59	115,12
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:60-64	169,55
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:65-69	251,48
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:70-74	353,5
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:75-79	464,69
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:80-84	546,95
kanker_van_de_spijsverteringsorganen	1991	Vrouw	group:85+	556,22
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:0-4	0,21
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:5-9	0,23
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:10-14	1,13
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:15-19	1,67
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:20-24	2,11
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:25-29	3,46
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:30-34	4,36
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:35-39	10,04
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:40-44	20,54
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:45-49	39,93
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:50-54	72,29
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:55-59	115,7
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:60-64	175,78
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:65-69	256,63
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:70-74	324,09
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:75-79	492,9
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:80-84	567,42
kanker_van_de_spijsverteringsorganen	1992	Vrouw	group:85+	559,62
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:0-4	0,42
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:10-14	1,13
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:15-19	1,73
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:20-24	1,82
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:25-29	2,83
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:30-34	6,83
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:35-39	10,25
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:40-44	15,27
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:45-49	40,55
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:50-54	72,5
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:55-59	111,92
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:60-64	178,49
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:65-69	248,36
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:70-74	338,04
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:75-79	456
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:80-84	566,1
kanker_van_de_spijsverteringsorganen	1993	Vrouw	group:85+	554,88
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:0-4	0,42
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:10-14	0,45
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:15-19	1,54
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:20-24	3,11
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:25-29	2,05
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:30-34	5,17
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:35-39	11,09
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:40-44	21,52
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:45-49	34,66
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:50-54	72,41
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:55-59	110,71
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:60-64	174,42
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:65-69	244,12
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:70-74	350,49
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:75-79	455,77
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:80-84	567,4
kanker_van_de_spijsverteringsorganen	1994	Vrouw	group:85+	540,85
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:0-4	0,62
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:5-9	0,21
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:10-14	0,68
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:15-19	1,55
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:20-24	3,1
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:25-29	2,21
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:30-34	4,35
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:35-39	8,77
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:40-44	16,63
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:45-49	40,55
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:50-54	68,98
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:55-59	115,42
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:60-64	179,82
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:65-69	248,29
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:70-74	337,07
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:75-79	444,12
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:80-84	550,17
kanker_van_de_spijsverteringsorganen	1995	Vrouw	group:85+	525,18
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:0-4	0,84
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:5-9	0,63
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:10-14	0,45
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:15-19	1,99
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:20-24	1,35
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:25-29	3,63
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:30-34	5,74
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:35-39	10,76
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:40-44	20,48
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:45-49	39,67
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:50-54	69,18
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:55-59	109,84
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:60-64	156,12
kanker_van_de_spijsverteringsorganen	1996	Vrouw	group:65-69	247,77
